Date,Close
13/05/13 00:00,117.98
14/05/13 00:00,111.4
15/05/13 00:00,114.22
16/05/13 00:00,118.21
17/05/13 00:00,123.5
18/05/13 00:00,123.21
19/05/13 00:00,122.5
20/05/13 00:00,122.02
21/05/13 00:00,122.89
22/05/13 00:00,123.8
23/05/13 00:00,126.3
24/05/13 00:00,133.1
25/05/13 00:00,131.99
26/05/13 00:00,133.5
27/05/13 00:00,129.77
28/05/13 00:00,129
29/05/13 00:00,132.25
30/05/13 00:00,128.8
31/05/13 00:00,128.82
01/06/13 00:00,129.3
02/06/13 00:00,122.5
03/06/13 00:00,120.74
04/06/13 00:00,121.4
05/06/13 00:00,121.9
06/06/13 00:00,118.97
07/06/13 00:00,111
08/06/13 00:00,107.89
09/06/13 00:00,100.44
10/06/13 00:00,106.35
11/06/13 00:00,109
12/06/13 00:00,108.78
13/06/13 00:00,103.95
14/06/13 00:00,100
15/06/13 00:00,99.8
16/06/13 00:00,99.9
17/06/13 00:00,101.95
18/06/13 00:00,107.35
19/06/13 00:00,108.25
20/06/13 00:00,111.29
21/06/13 00:00,109.5
22/06/13 00:00,108.2
23/06/13 00:00,107.9
24/06/13 00:00,102.09
25/06/13 00:00,103.33
26/06/13 00:00,104
27/06/13 00:00,101.74
28/06/13 00:00,94.66
29/06/13 00:00,95
30/06/13 00:00,97.51
01/07/13 00:00,84.61
02/07/13 00:00,87.66
03/07/13 00:00,76.89
04/07/13 00:00,77.68
05/07/13 00:00,66.34
06/07/13 00:00,66.85
07/07/13 00:00,72.51
08/07/13 00:00,74.56
09/07/13 00:00,74.22
10/07/13 00:00,84.51
11/07/13 00:00,91.22
12/07/13 00:00,88.46
13/07/13 00:00,91.39
14/07/13 00:00,90.37
15/07/13 00:00,93.14
16/07/13 00:00,92.74
17/07/13 00:00,90.54
18/07/13 00:00,85.43
19/07/13 00:00,85.78
20/07/13 00:00,85.67
21/07/13 00:00,85.47
22/07/13 00:00,86.09
23/07/13 00:00,86.94
24/07/13 00:00,87.46
25/07/13 00:00,89.41
26/07/13 00:00,90.63
27/07/13 00:00,89.1
28/07/13 00:00,92.1
29/07/13 00:00,93.3
30/07/13 00:00,96.31
31/07/13 00:00,97.91
01/08/13 00:00,96.42
02/08/13 00:00,97.24
03/08/13 00:00,96.66
04/08/13 00:00,96.6
05/08/13 00:00,96.92
06/08/13 00:00,97.13
07/08/13 00:00,96.92
08/08/13 00:00,94.77
09/08/13 00:00,93.36
10/08/13 00:00,93.29
11/08/13 00:00,94.16
12/08/13 00:00,95.08
13/08/13 00:00,97.9
14/08/13 00:00,97.96
15/08/13 00:00,97.54
16/08/13 00:00,98.33
17/08/13 00:00,99.56
18/08/13 00:00,98.84
19/08/13 00:00,102.3
20/08/13 00:00,105.01
21/08/13 00:00,111.44
22/08/13 00:00,109.73
23/08/13 00:00,107.55
24/08/13 00:00,108.69
25/08/13 00:00,111.79
26/08/13 00:00,112.23
27/08/13 00:00,117.45
28/08/13 00:00,117.59
29/08/13 00:00,117.52
30/08/13 00:00,123.23
31/08/13 00:00,129.46
01/09/13 00:00,128.26
02/09/13 00:00,127.36
03/09/13 00:00,127.59
04/09/13 00:00,120.57
05/09/13 00:00,120.53
06/09/13 00:00,116.32
07/09/13 00:00,119.05
08/09/13 00:00,116.59
09/09/13 00:00,120.02
10/09/13 00:00,121.46
11/09/13 00:00,125.45
12/09/13 00:00,125.76
13/09/13 00:00,126.51
14/09/13 00:00,124.08
15/09/13 00:00,124.58
16/09/13 00:00,125.06
17/09/13 00:00,125.97
18/09/13 00:00,126.3
19/09/13 00:00,124.19
20/09/13 00:00,122.9
21/09/13 00:00,122.64
22/09/13 00:00,122.65
23/09/13 00:00,122.22
24/09/13 00:00,122.54
25/09/13 00:00,123.42
26/09/13 00:00,123.48
27/09/13 00:00,123.5
28/09/13 00:00,124.75
29/09/13 00:00,125.18
30/09/13 00:00,123.1
01/10/13 00:00,125.49
02/10/13 00:00,99.81
03/10/13 00:00,116.82
04/10/13 00:00,121.29
05/10/13 00:00,121.14
06/10/13 00:00,121.68
07/10/13 00:00,123.24
08/10/13 00:00,124.32
09/10/13 00:00,125.84
10/10/13 00:00,125.7
11/10/13 00:00,125.51
12/10/13 00:00,126.52
13/10/13 00:00,130.42
14/10/13 00:00,133.04
15/10/13 00:00,138.64
16/10/13 00:00,137.42
17/10/13 00:00,142.73
18/10/13 00:00,149.59
19/10/13 00:00,159.81
20/10/13 00:00,163.06
21/10/13 00:00,174.18
22/10/13 00:00,183.86
23/10/13 00:00,200.62
24/10/13 00:00,183.15
25/10/13 00:00,178.12
26/10/13 00:00,175.9
27/10/13 00:00,185.69
28/10/13 00:00,187.87
29/10/13 00:00,198.19
30/10/13 00:00,194.55
31/10/13 00:00,198.23
01/11/13 00:00,198.51
02/11/13 00:00,200.85
03/11/13 00:00,207.63
04/11/13 00:00,225.2
05/11/13 00:00,239.29
06/11/13 00:00,253.69
07/11/13 00:00,283.3
08/11/13 00:00,323.77
09/11/13 00:00,336.14
10/11/13 00:00,311.9
11/11/13 00:00,332.63
12/11/13 00:00,349.34
13/11/13 00:00,393.28
14/11/13 00:00,410.72
15/11/13 00:00,409.17
16/11/13 00:00,428.82
17/11/13 00:00,476.29
18/11/13 00:00,674.38
19/11/13 00:00,541.83
20/11/13 00:00,572.67
21/11/13 00:00,695.87
22/11/13 00:00,747.48
23/11/13 00:00,776.7
24/11/13 00:00,751.38
25/11/13 00:00,778.68
26/11/13 00:00,899.2
27/11/13 00:00,948.41
28/11/13 00:00,1037.75
29/11/13 00:00,1120.4
30/11/13 00:00,1124.76
01/12/13 00:00,946.92
02/12/13 00:00,1038.35
03/12/13 00:00,1068.67
04/12/13 00:00,1147.25
05/12/13 00:00,1042.03
06/12/13 00:00,834.03
07/12/13 00:00,694.47
08/12/13 00:00,795.4
09/12/13 00:00,898.02
10/12/13 00:00,990
11/12/13 00:00,883.26
12/12/13 00:00,875.75
13/12/13 00:00,898.21
14/12/13 00:00,867.49
15/12/13 00:00,879.47
16/12/13 00:00,712.51
17/12/13 00:00,683.84
18/12/13 00:00,522.23
19/12/13 00:00,698.45
20/12/13 00:00,622.84
21/12/13 00:00,608.96
22/12/13 00:00,617.82
23/12/13 00:00,673.17
24/12/13 00:00,667.62
25/12/13 00:00,687.36
26/12/13 00:00,765.21
27/12/13 00:00,746.72
28/12/13 00:00,730.47
29/12/13 00:00,745.07
30/12/13 00:00,754.76
31/12/13 00:00,757.5
01/01/14 00:00,770.44
02/01/14 00:00,808.05
03/01/14 00:00,830.02
04/01/14 00:00,858.98
05/01/14 00:00,940.1
06/01/14 00:00,951.39
07/01/14 00:00,810.58
08/01/14 00:00,859.95
09/01/14 00:00,860.89
10/01/14 00:00,884.67
11/01/14 00:00,930.9
12/01/14 00:00,873.26
13/01/14 00:00,857.96
14/01/14 00:00,851.83
15/01/14 00:00,874.71
16/01/14 00:00,847.37
17/01/14 00:00,828.22
18/01/14 00:00,843.76
19/01/14 00:00,878.68
20/01/14 00:00,871.05
21/01/14 00:00,874.29
22/01/14 00:00,863.95
23/01/14 00:00,854.35
24/01/14 00:00,825.12
25/01/14 00:00,861.85
26/01/14 00:00,880.15
27/01/14 00:00,814.53
28/01/14 00:00,833.94
29/01/14 00:00,837.51
30/01/14 00:00,845.85
31/01/14 00:00,848.29
01/02/14 00:00,853.02
02/02/14 00:00,854.37
03/02/14 00:00,846.9
04/02/14 00:00,842.01
05/02/14 00:00,820.87
06/02/14 00:00,783.62
07/02/14 00:00,703.57
08/02/14 00:00,676.91
09/02/14 00:00,681.94
10/02/14 00:00,679.73
11/02/14 00:00,669.44
12/02/14 00:00,648.38
13/02/14 00:00,598.41
14/02/14 00:00,656.61
15/02/14 00:00,645.43
16/02/14 00:00,610.65
17/02/14 00:00,621.49
18/02/14 00:00,621.22
19/02/14 00:00,617.71
20/02/14 00:00,552.21
21/02/14 00:00,569.04
22/02/14 00:00,604.75
23/02/14 00:00,604.58
24/02/14 00:00,545.32
25/02/14 00:00,534.71
26/02/14 00:00,577.09
27/02/14 00:00,576.7
28/02/14 00:00,543.93
01/03/14 00:00,563.74
02/03/14 00:00,560.3
03/03/14 00:00,661.12
04/03/14 00:00,663.6
05/03/14 00:00,661.79
06/03/14 00:00,658.72
07/03/14 00:00,625.83
08/03/14 00:00,615.24
09/03/14 00:00,633.18
10/03/14 00:00,625.83
11/03/14 00:00,628.95
12/03/14 00:00,631.39
13/03/14 00:00,638.16
14/03/14 00:00,626.71
15/03/14 00:00,633.67
16/03/14 00:00,630.72
17/03/14 00:00,621.22
18/03/14 00:00,613.63
19/03/14 00:00,608.82
20/03/14 00:00,586.59
21/03/14 00:00,570.77
22/03/14 00:00,564.42
23/03/14 00:00,561.35
24/03/14 00:00,586.27
25/03/14 00:00,582.28
26/03/14 00:00,579.07
27/03/14 00:00,478.16
28/03/14 00:00,502.44
29/03/14 00:00,493.18
30/03/14 00:00,461.87
31/03/14 00:00,458.5
01/04/14 00:00,478.72
02/04/14 00:00,437.51
03/04/14 00:00,447.08
04/04/14 00:00,448.88
05/04/14 00:00,464.83
06/04/14 00:00,460.7
07/04/14 00:00,446.22
08/04/14 00:00,450.46
09/04/14 00:00,440.2
10/04/14 00:00,360.84
11/04/14 00:00,420.06
12/04/14 00:00,420.66
13/04/14 00:00,414.95
14/04/14 00:00,457.63
15/04/14 00:00,520.12
16/04/14 00:00,529.16
17/04/14 00:00,494.4
18/04/14 00:00,478.23
19/04/14 00:00,501.55
20/04/14 00:00,497.32
21/04/14 00:00,493.09
22/04/14 00:00,484.43
23/04/14 00:00,486.93
24/04/14 00:00,500.26
25/04/14 00:00,459.61
26/04/14 00:00,456.14
27/04/14 00:00,429.65
28/04/14 00:00,437.06
29/04/14 00:00,444.25
30/04/14 00:00,445.87
01/05/14 00:00,456.27
02/05/14 00:00,446.64
03/05/14 00:00,436.94
04/05/14 00:00,434.06
05/05/14 00:00,429.72
06/05/14 00:00,426.99
07/05/14 00:00,436.96
08/05/14 00:00,435.34
09/05/14 00:00,448.23
10/05/14 00:00,452.71
11/05/14 00:00,436.54
12/05/14 00:00,438.43
13/05/14 00:00,437.41
14/05/14 00:00,441.75
15/05/14 00:00,444.32
16/05/14 00:00,445.01
17/05/14 00:00,446.36
18/05/14 00:00,444.81
19/05/14 00:00,444.31
20/05/14 00:00,485.83
21/05/14 00:00,489.16
22/05/14 00:00,526.06
23/05/14 00:00,519.04
24/05/14 00:00,525.63
25/05/14 00:00,570.09
26/05/14 00:00,581.83
27/05/14 00:00,569.63
28/05/14 00:00,574.45
29/05/14 00:00,565.51
30/05/14 00:00,616.47
31/05/14 00:00,623.26
01/06/14 00:00,629.02
02/06/14 00:00,658.79
03/06/14 00:00,665.73
04/06/14 00:00,636.78
05/06/14 00:00,656.06
06/06/14 00:00,645.56
07/06/14 00:00,652.71
08/06/14 00:00,653.64
09/06/14 00:00,645.34
10/06/14 00:00,649.81
11/06/14 00:00,627.91
12/06/14 00:00,581.8
13/06/14 00:00,597.43
14/06/14 00:00,571.69
15/06/14 00:00,591.97
16/06/14 00:00,588.06
17/06/14 00:00,607.34
18/06/14 00:00,604.88
19/06/14 00:00,592.26
20/06/14 00:00,588.52
21/06/14 00:00,591.03
22/06/14 00:00,598.88
23/06/14 00:00,587.46
24/06/14 00:00,575.07
25/06/14 00:00,562.13
26/06/14 00:00,579.38
27/06/14 00:00,600.86
28/06/14 00:00,591.99
29/06/14 00:00,598.6
30/06/14 00:00,639.36
01/07/14 00:00,635.59
02/07/14 00:00,647.34
03/07/14 00:00,640.69
04/07/14 00:00,626.96
05/07/14 00:00,628.33
06/07/14 00:00,631.71
07/07/14 00:00,617.99
08/07/14 00:00,620.22
09/07/14 00:00,620.55
10/07/14 00:00,615.11
11/07/14 00:00,631.18
12/07/14 00:00,634.48
13/07/14 00:00,627.58
14/07/14 00:00,618.38
15/07/14 00:00,619.36
16/07/14 00:00,615.2
17/07/14 00:00,622.62
18/07/14 00:00,628.22
19/07/14 00:00,625.8
20/07/14 00:00,621.37
21/07/14 00:00,620.01
22/07/14 00:00,618.81
23/07/14 00:00,617.93
24/07/14 00:00,600.01
25/07/14 00:00,599.93
26/07/14 00:00,593.85
27/07/14 00:00,590.95
28/07/14 00:00,584.69
29/07/14 00:00,582.2
30/07/14 00:00,564.37
31/07/14 00:00,581.35
01/08/14 00:00,595.08
02/08/14 00:00,587.29
03/08/14 00:00,585.51
04/08/14 00:00,586.76
05/08/14 00:00,583.11
06/08/14 00:00,583.04
07/08/14 00:00,587.4
08/08/14 00:00,590.53
09/08/14 00:00,588.09
10/08/14 00:00,589.45
11/08/14 00:00,573.31
12/08/14 00:00,568.21
13/08/14 00:00,544.57
14/08/14 00:00,508.55
15/08/14 00:00,496.62
16/08/14 00:00,519.83
17/08/14 00:00,492.95
18/08/14 00:00,460.67
19/08/14 00:00,486.74
20/08/14 00:00,511.93
21/08/14 00:00,516.16
22/08/14 00:00,513.94
23/08/14 00:00,497.22
24/08/14 00:00,508.57
25/08/14 00:00,501.63
26/08/14 00:00,513.47
27/08/14 00:00,510.43
28/08/14 00:00,507.02
29/08/14 00:00,508.42
30/08/14 00:00,501.2
31/08/14 00:00,478.07
01/09/14 00:00,474.13
02/09/14 00:00,475.32
03/09/14 00:00,474.54
04/09/14 00:00,489.09
05/09/14 00:00,480.5
06/09/14 00:00,482.24
07/09/14 00:00,479.48
08/09/14 00:00,472.15
09/09/14 00:00,471.56
10/09/14 00:00,477.53
11/09/14 00:00,476.33
12/09/14 00:00,473.83
13/09/14 00:00,477.09
14/09/14 00:00,474.71
15/09/14 00:00,471.36
16/09/14 00:00,463.74
17/09/14 00:00,454.91
18/09/14 00:00,421.46
19/09/14 00:00,391.94
20/09/14 00:00,406.82
21/09/14 00:00,396.57
22/09/14 00:00,398.89
23/09/14 00:00,435.38
24/09/14 00:00,422.3
25/09/14 00:00,408.8
26/09/14 00:00,401.92
27/09/14 00:00,398.36
28/09/14 00:00,376.2
29/09/14 00:00,374.73
30/09/14 00:00,386.27
01/10/14 00:00,381.33
02/10/14 00:00,371.99
03/10/14 00:00,356.56
04/10/14 00:00,325.49
05/10/14 00:00,319.64
06/10/14 00:00,328.46
07/10/14 00:00,334.09
08/10/14 00:00,352.79
09/10/14 00:00,363.78
10/10/14 00:00,358.69
11/10/14 00:00,359.2
12/10/14 00:00,376.19
13/10/14 00:00,388.38
14/10/14 00:00,398.71
15/10/14 00:00,391.84
16/10/14 00:00,380.08
17/10/14 00:00,380.42
18/10/14 00:00,388.96
19/10/14 00:00,386.59
20/10/14 00:00,379.37
21/10/14 00:00,382.38
22/10/14 00:00,379.1
23/10/14 00:00,355.86
24/10/14 00:00,355.17
25/10/14 00:00,346.11
26/10/14 00:00,351.54
27/10/14 00:00,348.96
28/10/14 00:00,351.9
29/10/14 00:00,333.38
30/10/14 00:00,343.78
31/10/14 00:00,336.8
01/11/14 00:00,325.39
02/11/14 00:00,323.74
03/11/14 00:00,324.23
04/11/14 00:00,328.28
05/11/14 00:00,337.14
06/11/14 00:00,348.23
07/11/14 00:00,341.08
08/11/14 00:00,344.03
09/11/14 00:00,363.31
10/11/14 00:00,365.29
11/11/14 00:00,366.99
12/11/14 00:00,427.24
13/11/14 00:00,417.15
14/11/14 00:00,398.43
15/11/14 00:00,375.13
16/11/14 00:00,388.55
17/11/14 00:00,385.86
18/11/14 00:00,372.38
19/11/14 00:00,377.24
20/11/14 00:00,356.14
21/11/14 00:00,348.86
22/11/14 00:00,352.04
23/11/14 00:00,366.77
24/11/14 00:00,375.24
25/11/14 00:00,375.72
26/11/14 00:00,368.51
27/11/14 00:00,369.14
28/11/14 00:00,375.85
29/11/14 00:00,375.22
30/11/14 00:00,377.09
01/12/14 00:00,378.64
02/12/14 00:00,381.54
03/12/14 00:00,374.97
04/12/14 00:00,369.15
05/12/14 00:00,376.04
06/12/14 00:00,374.02
07/12/14 00:00,374.26
08/12/14 00:00,360.94
09/12/14 00:00,351.27
10/12/14 00:00,344.62
11/12/14 00:00,347.13
12/12/14 00:00,350.94
13/12/14 00:00,347.47
14/12/14 00:00,351.14
15/12/14 00:00,345.1
16/12/14 00:00,326.08
17/12/14 00:00,319.17
18/12/14 00:00,310.75
19/12/14 00:00,317.01
20/12/14 00:00,329.57
21/12/14 00:00,319.24
22/12/14 00:00,330.67
23/12/14 00:00,334.05
24/12/14 00:00,321.88
25/12/14 00:00,318.61
26/12/14 00:00,327.16
27/12/14 00:00,315.17
28/12/14 00:00,316.8
29/12/14 00:00,312.44
30/12/14 00:00,309.87
31/12/14 00:00,319.7
01/01/15 00:00,313.92
02/01/15 00:00,314.59
03/01/15 00:00,279.85
04/01/15 00:00,263.63
05/01/15 00:00,272.95
06/01/15 00:00,285.58
07/01/15 00:00,294.88
08/01/15 00:00,283.25
09/01/15 00:00,288.84
10/01/15 00:00,274.07
11/01/15 00:00,265.37
12/01/15 00:00,267.09
13/01/15 00:00,226.98
14/01/15 00:00,177.28
15/01/15 00:00,210.46
16/01/15 00:00,207.22
17/01/15 00:00,199.62
18/01/15 00:00,209.93
19/01/15 00:00,213.98
20/01/15 00:00,210.48
21/01/15 00:00,225.98
22/01/15 00:00,232.66
23/01/15 00:00,232.97
24/01/15 00:00,247.99
25/01/15 00:00,254.51
26/01/15 00:00,271.95
27/01/15 00:00,262.06
28/01/15 00:00,233.21
29/01/15 00:00,232.4
30/01/15 00:00,226.5
31/01/15 00:00,216.91
01/02/15 00:00,226.4
02/02/15 00:00,237.54
03/02/15 00:00,226.96
04/02/15 00:00,226.73
05/02/15 00:00,216.77
06/02/15 00:00,222.48
07/02/15 00:00,227.33
08/02/15 00:00,222.87
09/02/15 00:00,220.17
10/02/15 00:00,220.08
11/02/15 00:00,219.49
12/02/15 00:00,221.85
13/02/15 00:00,235.79
14/02/15 00:00,257.47
15/02/15 00:00,234.33
16/02/15 00:00,233.56
17/02/15 00:00,243.6
18/02/15 00:00,236.21
19/02/15 00:00,239.83
20/02/15 00:00,243.78
21/02/15 00:00,244.26
22/02/15 00:00,235.53
23/02/15 00:00,238.08
24/02/15 00:00,238.76
25/02/15 00:00,237.25
26/02/15 00:00,236.1
27/02/15 00:00,252.51
28/02/15 00:00,253.53
01/03/15 00:00,258.74
02/03/15 00:00,271.35
03/03/15 00:00,281.45
04/03/15 00:00,271.92
05/03/15 00:00,274.86
06/03/15 00:00,272.21
07/03/15 00:00,275.89
08/03/15 00:00,274.48
09/03/15 00:00,288.52
10/03/15 00:00,290.51
11/03/15 00:00,295.83
12/03/15 00:00,293.87
13/03/15 00:00,284.28
14/03/15 00:00,281.36
15/03/15 00:00,285.34
16/03/15 00:00,290.38
17/03/15 00:00,284.46
18/03/15 00:00,255.37
19/03/15 00:00,259.74
20/03/15 00:00,260.84
21/03/15 00:00,259.62
22/03/15 00:00,267.8
23/03/15 00:00,265.94
24/03/15 00:00,245.44
25/03/15 00:00,246.13
26/03/15 00:00,247.65
27/03/15 00:00,246.58
28/03/15 00:00,252.25
29/03/15 00:00,242.02
30/03/15 00:00,246.85
31/03/15 00:00,243.39
01/04/15 00:00,246.55
02/04/15 00:00,252.26
03/04/15 00:00,253.54
04/04/15 00:00,253.12
05/04/15 00:00,259.95
06/04/15 00:00,254.52
07/04/15 00:00,252.8
08/04/15 00:00,244.36
09/04/15 00:00,243.26
10/04/15 00:00,235.22
11/04/15 00:00,236.12
12/04/15 00:00,235.64
13/04/15 00:00,223.41
14/04/15 00:00,218.27
15/04/15 00:00,223.57
16/04/15 00:00,228.11
17/04/15 00:00,222.23
18/04/15 00:00,222.84
19/04/15 00:00,221.69
20/04/15 00:00,224.31
21/04/15 00:00,235.81
22/04/15 00:00,233.92
23/04/15 00:00,235.56
24/04/15 00:00,230.79
25/04/15 00:00,225.85
26/04/15 00:00,218.81
27/04/15 00:00,228.5
28/04/15 00:00,225.68
29/04/15 00:00,225.98
30/04/15 00:00,236.57
01/05/15 00:00,232.12
02/05/15 00:00,234.9
03/05/15 00:00,240.12
04/05/15 00:00,238.77
05/05/15 00:00,236.55
06/05/15 00:00,230.05
07/05/15 00:00,237.78
08/05/15 00:00,243.39
09/05/15 00:00,240.48
10/05/15 00:00,239.63
11/05/15 00:00,241.85
12/05/15 00:00,240.99
13/05/15 00:00,235.8
14/05/15 00:00,236.74
15/05/15 00:00,237.31
16/05/15 00:00,235.73
17/05/15 00:00,236.1
18/05/15 00:00,232.87
19/05/15 00:00,231.94
20/05/15 00:00,234.25
21/05/15 00:00,235.3
22/05/15 00:00,240.52
23/05/15 00:00,239.03
24/05/15 00:00,241.19
25/05/15 00:00,237.49
26/05/15 00:00,237.33
27/05/15 00:00,237.18
28/05/15 00:00,237.47
29/05/15 00:00,237.1
30/05/15 00:00,233.29
31/05/15 00:00,230
01/06/15 00:00,223.31
02/06/15 00:00,225.75
03/06/15 00:00,225.65
04/06/15 00:00,224.37
05/06/15 00:00,225.04
06/06/15 00:00,225.68
07/06/15 00:00,223.39
08/06/15 00:00,228.65
09/06/15 00:00,229.33
10/06/15 00:00,228.95
11/06/15 00:00,230.02
12/06/15 00:00,230.2
13/06/15 00:00,232.75
14/06/15 00:00,233.85
15/06/15 00:00,237.31
16/06/15 00:00,250.9
17/06/15 00:00,249.17
18/06/15 00:00,248.87
19/06/15 00:00,243.55
20/06/15 00:00,245.26
21/06/15 00:00,244.01
22/06/15 00:00,246.77
23/06/15 00:00,243.99
24/06/15 00:00,240.22
25/06/15 00:00,242.42
26/06/15 00:00,242.64
27/06/15 00:00,250.71
28/06/15 00:00,248.07
29/06/15 00:00,256.49
30/06/15 00:00,262.48
01/07/15 00:00,257.66
02/07/15 00:00,254.35
03/07/15 00:00,255.6
04/07/15 00:00,260.35
05/07/15 00:00,271.02
06/07/15 00:00,268.49
07/07/15 00:00,264.96
08/07/15 00:00,269.65
09/07/15 00:00,268.11
10/07/15 00:00,283.88
11/07/15 00:00,291.69
12/07/15 00:00,309.98
13/07/15 00:00,290.88
14/07/15 00:00,286.19
15/07/15 00:00,283.82
16/07/15 00:00,277.83
17/07/15 00:00,278.49
18/07/15 00:00,274.49
19/07/15 00:00,272.49
20/07/15 00:00,278.41
21/07/15 00:00,275.1
22/07/15 00:00,276.62
23/07/15 00:00,275.63
24/07/15 00:00,287.97
25/07/15 00:00,288.13
26/07/15 00:00,291.64
27/07/15 00:00,292.73
28/07/15 00:00,293.79
29/07/15 00:00,288.77
30/07/15 00:00,287.29
31/07/15 00:00,283.94
01/08/15 00:00,280.04
02/08/15 00:00,281.65
03/08/15 00:00,280.48
04/08/15 00:00,284.5
05/08/15 00:00,281.38
06/08/15 00:00,278.25
07/08/15 00:00,279.03
08/08/15 00:00,260.2
09/08/15 00:00,264.44
10/08/15 00:00,263.76
11/08/15 00:00,270.92
12/08/15 00:00,265.64
13/08/15 00:00,263.34
14/08/15 00:00,264.87
15/08/15 00:00,260.73
16/08/15 00:00,257.67
17/08/15 00:00,256.98
18/08/15 00:00,219
19/08/15 00:00,225.39
20/08/15 00:00,234.69
21/08/15 00:00,231.94
22/08/15 00:00,229.74
23/08/15 00:00,227.59
24/08/15 00:00,209.13
25/08/15 00:00,221.71
26/08/15 00:00,225.38
27/08/15 00:00,224.26
28/08/15 00:00,230.98
29/08/15 00:00,229.76
30/08/15 00:00,228.61
31/08/15 00:00,230.02
01/09/15 00:00,227.35
02/09/15 00:00,228.86
03/09/15 00:00,226.76
04/09/15 00:00,230.09
05/09/15 00:00,234.68
06/09/15 00:00,239.44
07/09/15 00:00,240.02
08/09/15 00:00,243.55
09/09/15 00:00,238.29
10/09/15 00:00,238.59
11/09/15 00:00,240.08
12/09/15 00:00,234.82
13/09/15 00:00,230.33
14/09/15 00:00,230.24
15/09/15 00:00,229.92
16/09/15 00:00,228.8
17/09/15 00:00,232.79
18/09/15 00:00,232.72
19/09/15 00:00,231.24
20/09/15 00:00,230.86
21/09/15 00:00,226.61
22/09/15 00:00,230.52
23/09/15 00:00,229.96
24/09/15 00:00,234.28
25/09/15 00:00,234.84
26/09/15 00:00,234.21
27/09/15 00:00,232.85
28/09/15 00:00,239.34
29/09/15 00:00,236.62
30/09/15 00:00,236.25
01/10/15 00:00,237.57
02/10/15 00:00,237.4
03/10/15 00:00,239.09
04/10/15 00:00,238.69
05/10/15 00:00,240.59
06/10/15 00:00,246.42
07/10/15 00:00,243.27
08/10/15 00:00,242.69
09/10/15 00:00,244.32
10/10/15 00:00,245.33
11/10/15 00:00,247.53
12/10/15 00:00,245.59
13/10/15 00:00,249.94
14/10/15 00:00,252.59
15/10/15 00:00,254.81
16/10/15 00:00,262.94
17/10/15 00:00,271.2
18/10/15 00:00,262.9
19/10/15 00:00,264.42
20/10/15 00:00,270.22
21/10/15 00:00,267.33
22/10/15 00:00,274.41
23/10/15 00:00,277.46
24/10/15 00:00,282.66
25/10/15 00:00,283.07
26/10/15 00:00,286.13
27/10/15 00:00,294.4
28/10/15 00:00,303.89
29/10/15 00:00,313.59
30/10/15 00:00,326
31/10/15 00:00,312.43
01/11/15 00:00,325.08
02/11/15 00:00,359.35
03/11/15 00:00,400.71
04/11/15 00:00,408.74
05/11/15 00:00,387.51
06/11/15 00:00,374.95
07/11/15 00:00,384.8
08/11/15 00:00,373.49
09/11/15 00:00,380.04
10/11/15 00:00,337.93
11/11/15 00:00,312.58
12/11/15 00:00,336.86
13/11/15 00:00,337.29
14/11/15 00:00,333.55
15/11/15 00:00,319.93
16/11/15 00:00,331.59
17/11/15 00:00,335.77
18/11/15 00:00,334.97
19/11/15 00:00,326.31
20/11/15 00:00,321.99
21/11/15 00:00,327.17
22/11/15 00:00,324.34
23/11/15 00:00,323.26
24/11/15 00:00,320.16
25/11/15 00:00,328.98
26/11/15 00:00,353.3
27/11/15 00:00,358.18
28/11/15 00:00,357.66
29/11/15 00:00,371.86
30/11/15 00:00,376.91
01/12/15 00:00,362.73
02/12/15 00:00,359.43
03/12/15 00:00,361.31
04/12/15 00:00,363.48
05/12/15 00:00,388.86
06/12/15 00:00,388.46
07/12/15 00:00,395.86
08/12/15 00:00,418.14
09/12/15 00:00,418.04
10/12/15 00:00,415.25
11/12/15 00:00,453.9
12/12/15 00:00,435.9
13/12/15 00:00,433.54
14/12/15 00:00,443.84
15/12/15 00:00,465.5
16/12/15 00:00,455.37
17/12/15 00:00,455.99
18/12/15 00:00,463.84
19/12/15 00:00,462.23
20/12/15 00:00,442.5
21/12/15 00:00,437.76
22/12/15 00:00,435.5
23/12/15 00:00,442.84
24/12/15 00:00,454.85
25/12/15 00:00,455.31
26/12/15 00:00,417.22
27/12/15 00:00,422.52
28/12/15 00:00,421.26
29/12/15 00:00,432.62
30/12/15 00:00,426.14
31/12/15 00:00,430.05
01/01/16 00:00,434.46
02/01/16 00:00,433.59
03/01/16 00:00,430.36
04/01/16 00:00,433.49
05/01/16 00:00,432.25
06/01/16 00:00,429.46
07/01/16 00:00,458.28
08/01/16 00:00,453.37
09/01/16 00:00,449.14
10/01/16 00:00,448.96
11/01/16 00:00,448.38
12/01/16 00:00,432.88
13/01/16 00:00,432.04
14/01/16 00:00,429.73
15/01/16 00:00,358.77
16/01/16 00:00,387.66
17/01/16 00:00,380.21
18/01/16 00:00,385.84
19/01/16 00:00,377.74
20/01/16 00:00,418.74
21/01/16 00:00,409.94
22/01/16 00:00,381.76
23/01/16 00:00,386.19
24/01/16 00:00,402.61
25/01/16 00:00,390.66
26/01/16 00:00,391.43
27/01/16 00:00,394.63
28/01/16 00:00,379.38
29/01/16 00:00,378.2
30/01/16 00:00,376.94
31/01/16 00:00,367.13
01/02/16 00:00,371.25
02/02/16 00:00,372.88
03/02/16 00:00,368.93
04/02/16 00:00,388.61
05/02/16 00:00,385.34
06/02/16 00:00,375.4
